episode,team_id,team_name,value_pick,synergy,late_bonus,panic_penalty,block_reward,waste_penalty,balance_bonus,season_total,transfer_total,TOTAL,budget_wasted_cr,final_position,squad_balance_score
4,MI,MI,619.3403,585.0,0.0,0.0,180.0,0.0,-5.0,40.0,0.0,1419.3403,7.21,8,0.5625
4,CSK,CSK,2495.2667,291.0,0.0,0.0,140.0,-10.0,-5.0,235.0,0.0,3146.2667,75.6,4,0.875
4,RCB,RCB,625.9374,834.0,0.0,0.0,220.0,0.0,-5.0,150.0,0.0,1824.9374,1.27,3,0.75
4,KKR,KKR,1130.8288,540.0,0.0,0.0,170.0,0.0,-5.0,90.0,0.0,1925.8288,49.7,5,0.5
4,DC,DC,2466.0004,672.0,0.0,0.0,210.0,0.0,-5.0,215.0,0.0,3558.0004,55.0,2,0.875
4,RR,RR,1700.7497,387.0,0.0,0.0,190.0,0.0,-5.0,75.0,0.0,2347.7497,53.0,6,0.9375
4,PBKS,PBKS,1661.3603,486.0,0.0,0.0,190.0,0.0,15.0,55.0,0.0,2407.3603,46.9,7,1.0
4,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,260.0,0.0,245.0,68.5,1,0.875
3,MI,MI,619.3403,585.0,0.0,0.0,180.0,0.0,-5.0,40.0,0.0,1419.3403,7.21,8,0.5625
3,CSK,CSK,2495.2667,291.0,0.0,0.0,140.0,-10.0,-5.0,235.0,0.0,3146.2667,75.6,4,0.875
3,RCB,RCB,625.9374,834.0,0.0,0.0,220.0,0.0,-5.0,150.0,0.0,1824.9374,1.27,3,0.75
3,KKR,KKR,1130.8288,540.0,0.0,0.0,170.0,0.0,-5.0,90.0,0.0,1925.8288,49.7,5,0.5
3,DC,DC,2466.0004,672.0,0.0,0.0,210.0,0.0,-5.0,215.0,0.0,3558.0004,55.0,2,0.875
3,RR,RR,1700.7497,387.0,0.0,0.0,190.0,0.0,-5.0,75.0,0.0,2347.7497,53.0,6,0.9375
3,PBKS,PBKS,1661.3603,486.0,0.0,0.0,190.0,0.0,15.0,55.0,0.0,2407.3603,46.9,7,1.0
3,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,260.0,0.0,245.0,68.5,1,0.875
14,MI,MI,376.1415,498.0,0.0,0.0,160.0,0.0,-5.0,55.0,0.0,1084.1415,0.35,8,0.4375
14,CSK,CSK,1123.155,120.0,0.0,0.0,90.0,-10.0,-5.0,150.0,0.0,1468.155,75.4,3,0.625
14,RCB,RCB,628.4706,747.0,0.0,0.0,230.0,0.0,-5.0,135.0,0.0,1735.4706,0.5,4,0.6875
14,KKR,KKR,1209.9383,519.0,0.0,0.0,160.0,0.0,-5.0,300.0,0.0,2183.9383,43.9,2,0.5
14,DC,DC,1420.7245,456.0,0.0,0.0,140.0,0.0,-5.0,245.0,0.0,2256.7245,54.3,1,0.75
14,RR,RR,699.265,87.0,0.0,0.0,70.0,-10.0,-5.0,90.0,0.0,931.265,75.5,5,0.75
14,PBKS,PBKS,1123.6835,369.0,0.0,0.0,170.0,0.0,15.0,55.0,0.0,1732.6835,49.8,7,1.0
14,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,66.0,6,0.875
13,MI,MI,376.1415,498.0,0.0,0.0,160.0,0.0,-5.0,55.0,0.0,1084.1415,0.35,8,0.4375
13,CSK,CSK,1123.155,120.0,0.0,0.0,90.0,-10.0,-5.0,150.0,0.0,1468.155,75.4,3,0.625
13,RCB,RCB,628.4706,747.0,0.0,0.0,230.0,0.0,-5.0,135.0,0.0,1735.4706,0.5,4,0.6875
13,KKR,KKR,1209.9383,519.0,0.0,0.0,160.0,0.0,-5.0,300.0,0.0,2183.9383,43.9,2,0.5
13,DC,DC,1420.7245,456.0,0.0,0.0,140.0,0.0,-5.0,245.0,0.0,2256.7245,54.3,1,0.75
13,RR,RR,699.265,87.0,0.0,0.0,70.0,-10.0,-5.0,90.0,0.0,931.265,75.5,5,0.75
13,PBKS,PBKS,1123.6835,369.0,0.0,0.0,170.0,0.0,15.0,55.0,0.0,1732.6835,49.8,7,1.0
13,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,66.0,6,0.875
5,MI,MI,468.1896,639.0,0.0,0.0,200.0,0.0,-5.0,90.0,0.0,1392.1896,0.3,6,0.8125
5,CSK,CSK,1512.0998,159.0,0.0,0.0,100.0,-10.0,-5.0,230.0,0.0,1986.0998,72.9,1,0.875
5,RCB,RCB,499.6811,519.0,0.0,0.0,190.0,0.0,-5.0,90.0,0.0,1293.6811,0.17,5,0.75
5,KKR,KKR,1106.2894,492.0,0.0,0.0,160.0,0.0,-5.0,300.0,0.0,2053.2894,46.1,2,0.5
5,DC,DC,1485.3758,453.0,0.0,0.0,170.0,0.0,15.0,55.0,0.0,2178.3758,57.6,8,1.0
5,RR,RR,1592.61,228.0,0.0,0.0,120.0,-10.0,-5.0,135.0,0.0,2060.61,69.7,4,0.8125
5,PBKS,PBKS,1272.7355,561.0,0.0,0.0,180.0,0.0,15.0,70.0,0.0,2098.7355,47.8,7,1.0
5,SRH,SRH,69.2727,21.0,0.0,0.0,10.0,-10.0,-5.0,150.0,0.0,235.2727,64.9,3,0.875
4,MI,MI,468.1896,639.0,0.0,0.0,200.0,0.0,-5.0,90.0,0.0,1392.1896,0.3,6,0.8125
4,CSK,CSK,1512.0998,159.0,0.0,0.0,100.0,-10.0,-5.0,230.0,0.0,1986.0998,72.9,1,0.875
4,RCB,RCB,499.6811,519.0,0.0,0.0,190.0,0.0,-5.0,90.0,0.0,1293.6811,0.17,5,0.75
4,KKR,KKR,1106.2894,492.0,0.0,0.0,160.0,0.0,-5.0,300.0,0.0,2053.2894,46.1,2,0.5
4,DC,DC,1485.3758,453.0,0.0,0.0,170.0,0.0,15.0,55.0,0.0,2178.3758,57.6,8,1.0
4,RR,RR,1592.61,228.0,0.0,0.0,120.0,-10.0,-5.0,135.0,0.0,2060.61,69.7,4,0.8125
4,PBKS,PBKS,1272.7355,561.0,0.0,0.0,180.0,0.0,15.0,70.0,0.0,2098.7355,47.8,7,1.0
4,SRH,SRH,69.2727,21.0,0.0,0.0,10.0,-10.0,-5.0,150.0,0.0,235.2727,64.9,3,0.875
15,MI,MI,578.1106,750.0,0.0,0.0,210.0,0.0,-5.0,90.0,0.0,1623.1106,0.44,6,0.75
15,CSK,CSK,719.4864,72.0,0.0,0.0,60.0,-10.0,-5.0,165.0,0.0,1001.4864,67.9,3,0.875
15,RCB,RCB,563.056,603.0,0.0,0.0,190.0,0.0,-5.0,90.0,0.0,1441.056,0.38,5,0.5625
15,KKR,KKR,1452.3397,618.0,0.0,0.0,230.0,0.0,15.0,55.0,0.0,2370.3397,40.9,7,1.0
15,DC,DC,1452.5697,429.0,0.0,0.0,170.0,0.0,15.0,315.0,0.0,2381.5697,47.5,1,1.0
15,RR,RR,615.3574,87.0,0.0,0.0,50.0,-10.0,-5.0,135.0,0.0,872.3574,73.5,4,0.8125
15,PBKS,PBKS,751.9435,339.0,0.0,0.0,130.0,0.0,15.0,55.0,0.0,1290.9435,45.8,8,1.0
15,SRH,SRH,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,215.0,0.0,210.0,63.4,2,0.875
14,MI,MI,578.1106,750.0,0.0,0.0,210.0,0.0,-5.0,90.0,0.0,1623.1106,0.44,6,0.75
14,CSK,CSK,719.4864,72.0,0.0,0.0,60.0,-10.0,-5.0,165.0,0.0,1001.4864,67.9,3,0.875
14,RCB,RCB,563.056,603.0,0.0,0.0,190.0,0.0,-5.0,90.0,0.0,1441.056,0.38,5,0.5625
14,KKR,KKR,1452.3397,618.0,0.0,0.0,230.0,0.0,15.0,55.0,0.0,2370.3397,40.9,7,1.0
14,DC,DC,1452.5697,429.0,0.0,0.0,170.0,0.0,15.0,315.0,0.0,2381.5697,47.5,1,1.0
14,RR,RR,615.3574,87.0,0.0,0.0,50.0,-10.0,-5.0,135.0,0.0,872.3574,73.5,4,0.8125
14,PBKS,PBKS,751.9435,339.0,0.0,0.0,130.0,0.0,15.0,55.0,0.0,1290.9435,45.8,8,1.0
14,SRH,SRH,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,215.0,0.0,210.0,63.4,2,0.875
6,MI,MI,529.9552,693.0,0.0,0.0,200.0,0.0,-5.0,90.0,0.0,1507.9552,1.22,5,0.625
6,CSK,CSK,2460.428,423.0,0.0,0.0,180.0,0.0,-5.0,90.0,0.0,3148.428,67.4,6,0.9375
6,RCB,RCB,671.5515,774.0,0.0,0.0,240.0,0.0,-5.0,55.0,0.0,1735.5515,0.58,8,0.75
6,KKR,KKR,1785.5596,579.0,0.0,0.0,210.0,0.0,-5.0,235.0,0.0,2804.5596,48.4,3,0.5
6,DC,DC,2134.1543,513.0,0.0,0.0,190.0,0.0,15.0,135.0,0.0,2987.1543,56.2,4,1.0
6,RR,RR,1967.8468,147.0,0.0,0.0,110.0,-10.0,-5.0,215.0,0.0,2424.8468,79.0,2,0.5625
6,PBKS,PBKS,1352.7618,528.0,0.0,0.0,190.0,0.0,15.0,70.0,0.0,2155.7618,39.8,7,1.0
6,SRH,SRH,68.7368,33.0,0.0,0.0,10.0,0.0,-5.0,230.0,0.0,336.7368,57.0,1,0.875
5,MI,MI,529.9552,693.0,0.0,0.0,200.0,0.0,-5.0,90.0,0.0,1507.9552,1.22,5,0.625
5,CSK,CSK,2460.428,423.0,0.0,0.0,180.0,0.0,-5.0,90.0,0.0,3148.428,67.4,6,0.9375
5,RCB,RCB,671.5515,774.0,0.0,0.0,240.0,0.0,-5.0,55.0,0.0,1735.5515,0.58,8,0.75
5,KKR,KKR,1785.5596,579.0,0.0,0.0,210.0,0.0,-5.0,235.0,0.0,2804.5596,48.4,3,0.5
5,DC,DC,2134.1543,513.0,0.0,0.0,190.0,0.0,15.0,135.0,0.0,2987.1543,56.2,4,1.0
5,RR,RR,1967.8468,147.0,0.0,0.0,110.0,-10.0,-5.0,215.0,0.0,2424.8468,79.0,2,0.5625
5,PBKS,PBKS,1352.7618,528.0,0.0,0.0,190.0,0.0,15.0,70.0,0.0,2155.7618,39.8,7,1.0
5,SRH,SRH,68.7368,33.0,0.0,0.0,10.0,0.0,-5.0,230.0,0.0,336.7368,57.0,1,0.875
16,MI,MI,663.9796,663.0,0.0,0.0,200.0,0.0,15.0,25.0,0.0,1566.9796,1.04,8,1.0
16,CSK,CSK,1253.7231,201.0,0.0,0.0,100.0,-10.0,-5.0,150.0,0.0,1689.7231,64.0,4,0.875
16,RCB,RCB,611.2584,729.0,0.0,0.0,190.0,0.0,-5.0,55.0,0.0,1580.2584,4.03,7,0.8125
16,KKR,KKR,1492.4487,528.0,0.0,0.0,190.0,0.0,-5.0,105.0,0.0,2310.4487,42.8,5,0.5
16,DC,DC,2456.0085,549.0,0.0,0.0,210.0,0.0,-5.0,150.0,0.0,3360.0085,60.0,3,0.9375
16,RR,RR,1174.8191,87.0,0.0,0.0,100.0,-10.0,-5.0,90.0,0.0,1436.8191,75.3,6,0.625
16,PBKS,PBKS,1517.1348,507.0,0.0,0.0,210.0,0.0,-5.0,315.0,0.0,2544.1348,46.1,2,0.9375
16,SRH,SRH,61.6154,30.0,0.0,0.0,10.0,0.0,-5.0,230.0,0.0,326.6154,57.4,1,0.9375
15,MI,MI,663.9796,663.0,0.0,0.0,200.0,0.0,15.0,25.0,0.0,1566.9796,1.04,8,1.0
15,CSK,CSK,1253.7231,201.0,0.0,0.0,100.0,-10.0,-5.0,150.0,0.0,1689.7231,64.0,4,0.875
15,RCB,RCB,611.2584,729.0,0.0,0.0,190.0,0.0,-5.0,55.0,0.0,1580.2584,4.03,7,0.8125
15,KKR,KKR,1492.4487,528.0,0.0,0.0,190.0,0.0,-5.0,105.0,0.0,2310.4487,42.8,5,0.5
15,DC,DC,2456.0085,549.0,0.0,0.0,210.0,0.0,-5.0,150.0,0.0,3360.0085,60.0,3,0.9375
15,RR,RR,1174.8191,87.0,0.0,0.0,100.0,-10.0,-5.0,90.0,0.0,1436.8191,75.3,6,0.625
15,PBKS,PBKS,1517.1348,507.0,0.0,0.0,210.0,0.0,-5.0,315.0,0.0,2544.1348,46.1,2,0.9375
15,SRH,SRH,61.6154,30.0,0.0,0.0,10.0,0.0,-5.0,230.0,0.0,326.6154,57.4,1,0.9375
7,MI,MI,491.1451,630.0,0.0,0.0,190.0,0.0,-5.0,90.0,0.0,1396.1451,0.63,6,0.8125
7,CSK,CSK,1536.8472,198.0,0.0,0.0,90.0,-10.0,-5.0,70.0,0.0,1879.8472,66.7,8,0.8125
7,RCB,RCB,560.4964,636.0,0.0,0.0,190.0,0.0,-5.0,300.0,0.0,1681.4964,1.3,2,0.3125
7,KKR,KKR,1629.5314,537.0,0.0,0.0,210.0,0.0,-5.0,215.0,0.0,2586.5314,48.5,1,0.5
7,DC,DC,2064.5715,612.0,0.0,0.0,210.0,0.0,-5.0,150.0,0.0,3031.5715,59.9,3,0.8125
7,RR,RR,1493.4525,267.0,0.0,0.0,120.0,-10.0,-5.0,90.0,0.0,1955.4525,67.6,5,0.75
7,PBKS,PBKS,1713.1014,603.0,0.0,0.0,190.0,0.0,15.0,135.0,0.0,2656.1014,43.5,4,1.0
7,SRH,SRH,106.5769,69.0,0.0,0.0,20.0,0.0,-5.0,70.0,0.0,260.5769,52.8,7,0.875
6,MI,MI,491.1451,630.0,0.0,0.0,190.0,0.0,-5.0,90.0,0.0,1396.1451,0.63,6,0.8125
6,CSK,CSK,1536.8472,198.0,0.0,0.0,90.0,-10.0,-5.0,70.0,0.0,1879.8472,66.7,8,0.8125
6,RCB,RCB,560.4964,636.0,0.0,0.0,190.0,0.0,-5.0,300.0,0.0,1681.4964,1.3,2,0.3125
6,KKR,KKR,1629.5314,537.0,0.0,0.0,210.0,0.0,-5.0,215.0,0.0,2586.5314,48.5,1,0.5
6,DC,DC,2064.5715,612.0,0.0,0.0,210.0,0.0,-5.0,150.0,0.0,3031.5715,59.9,3,0.8125
6,RR,RR,1493.4525,267.0,0.0,0.0,120.0,-10.0,-5.0,90.0,0.0,1955.4525,67.6,5,0.75
6,PBKS,PBKS,1713.1014,603.0,0.0,0.0,190.0,0.0,15.0,135.0,0.0,2656.1014,43.5,4,1.0
6,SRH,SRH,106.5769,69.0,0.0,0.0,20.0,0.0,-5.0,70.0,0.0,260.5769,52.8,7,0.875
17,MI,MI,670.4373,798.0,0.0,0.0,220.0,0.0,-5.0,90.0,0.0,1773.4373,5.09,5,0.75
17,CSK,CSK,1408.5239,138.0,0.0,0.0,110.0,-10.0,-5.0,200.0,0.0,1841.5239,76.4,2,0.625
17,RCB,RCB,522.5455,750.0,0.0,0.0,230.0,0.0,-5.0,230.0,0.0,1727.5455,0.57,1,0.75
17,KKR,KKR,1356.9494,516.0,0.0,0.0,190.0,0.0,-5.0,70.0,0.0,2127.9494,42.5,7,0.5
17,DC,DC,2049.4791,663.0,0.0,0.0,240.0,0.0,-5.0,135.0,0.0,3082.4791,47.2,4,0.9375
17,RR,RR,1725.561,309.0,0.0,0.0,120.0,-10.0,-5.0,70.0,0.0,2209.561,67.8,8,0.8125
17,PBKS,PBKS,1455.1773,600.0,0.0,0.0,200.0,0.0,-5.0,235.0,0.0,2485.1773,49.0,3,0.5
17,SRH,SRH,191.9127,39.0,0.0,0.0,20.0,-10.0,-5.0,90.0,0.0,325.9127,73.9,6,0.75
16,MI,MI,670.4373,798.0,0.0,0.0,220.0,0.0,-5.0,90.0,0.0,1773.4373,5.09,5,0.75
16,CSK,CSK,1408.5239,138.0,0.0,0.0,110.0,-10.0,-5.0,200.0,0.0,1841.5239,76.4,2,0.625
16,RCB,RCB,522.5455,750.0,0.0,0.0,230.0,0.0,-5.0,230.0,0.0,1727.5455,0.57,1,0.75
16,KKR,KKR,1356.9494,516.0,0.0,0.0,190.0,0.0,-5.0,70.0,0.0,2127.9494,42.5,7,0.5
16,DC,DC,2049.4791,663.0,0.0,0.0,240.0,0.0,-5.0,135.0,0.0,3082.4791,47.2,4,0.9375
16,RR,RR,1725.561,309.0,0.0,0.0,120.0,-10.0,-5.0,70.0,0.0,2209.561,67.8,8,0.8125
16,PBKS,PBKS,1455.1773,600.0,0.0,0.0,200.0,0.0,-5.0,235.0,0.0,2485.1773,49.0,3,0.5
16,SRH,SRH,191.9127,39.0,0.0,0.0,20.0,-10.0,-5.0,90.0,0.0,325.9127,73.9,6,0.75
8,MI,MI,571.9729,609.0,0.0,0.0,190.0,0.0,-5.0,40.0,0.0,1405.9729,0.06,7,0.75
8,CSK,CSK,1400.8744,198.0,0.0,0.0,90.0,-10.0,-5.0,165.0,0.0,1838.8744,69.2,4,0.75
8,RCB,RCB,548.0307,546.0,0.0,0.0,200.0,0.0,-5.0,165.0,0.0,1454.0307,0.13,3,0.375
8,KKR,KKR,1572.3885,585.0,0.0,0.0,210.0,0.0,-5.0,135.0,0.0,2497.3885,44.3,5,0.5
8,DC,DC,2200.1142,519.0,0.0,0.0,200.0,0.0,-5.0,230.0,0.0,3144.1142,53.8,1,0.9375
8,RR,RR,766.5073,30.0,0.0,0.0,50.0,-10.0,-5.0,-20.0,0.0,811.5073,82.3,8,0.625
8,PBKS,PBKS,1740.1366,519.0,0.0,0.0,200.0,0.0,-5.0,75.0,0.0,2529.1366,45.7,6,0.75
8,SRH,SRH,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,330.0,0.0,325.0,57.4,2,0.8125
7,MI,MI,571.9729,609.0,0.0,0.0,190.0,0.0,-5.0,40.0,0.0,1405.9729,0.06,7,0.75
7,CSK,CSK,1400.8744,198.0,0.0,0.0,90.0,-10.0,-5.0,165.0,0.0,1838.8744,69.2,4,0.75
7,RCB,RCB,548.0307,546.0,0.0,0.0,200.0,0.0,-5.0,165.0,0.0,1454.0307,0.13,3,0.375
7,KKR,KKR,1572.3885,585.0,0.0,0.0,210.0,0.0,-5.0,135.0,0.0,2497.3885,44.3,5,0.5
7,DC,DC,2200.1142,519.0,0.0,0.0,200.0,0.0,-5.0,230.0,0.0,3144.1142,53.8,1,0.9375
7,RR,RR,766.5073,30.0,0.0,0.0,50.0,-10.0,-5.0,-20.0,0.0,811.5073,82.3,8,0.625
7,PBKS,PBKS,1740.1366,519.0,0.0,0.0,200.0,0.0,-5.0,75.0,0.0,2529.1366,45.7,6,0.75
7,SRH,SRH,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,330.0,0.0,325.0,57.4,2,0.8125
18,MI,MI,571.9716,729.0,0.0,0.0,220.0,0.0,-5.0,150.0,0.0,1665.9716,0.22,3,0.8125
18,CSK,CSK,2202.447,300.0,0.0,0.0,140.0,-10.0,-5.0,55.0,0.0,2682.447,68.6,7,0.9375
18,RCB,RCB,380.5338,609.0,0.0,0.0,180.0,0.0,-5.0,40.0,0.0,1204.5338,0.7,8,0.75
18,KKR,KKR,1806.2613,582.0,0.0,0.0,180.0,0.0,-5.0,215.0,0.0,2778.2613,50.4,2,0.5
18,DC,DC,1796.524,495.0,0.0,0.0,180.0,0.0,-5.0,150.0,0.0,2616.524,51.9,4,0.9375
18,RR,RR,1504.4726,117.0,0.0,0.0,110.0,-10.0,-5.0,75.0,0.0,1791.4726,77.6,6,0.625
18,PBKS,PBKS,1238.6907,384.0,0.0,0.0,180.0,0.0,-5.0,105.0,0.0,1902.6907,46.4,5,0.5
18,SRH,SRH,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,330.0,0.0,325.0,61.9,1,0.875
17,MI,MI,571.9716,729.0,0.0,0.0,220.0,0.0,-5.0,150.0,0.0,1665.9716,0.22,3,0.8125
17,CSK,CSK,2202.447,300.0,0.0,0.0,140.0,-10.0,-5.0,55.0,0.0,2682.447,68.6,7,0.9375
17,RCB,RCB,380.5338,609.0,0.0,0.0,180.0,0.0,-5.0,40.0,0.0,1204.5338,0.7,8,0.75
17,KKR,KKR,1806.2613,582.0,0.0,0.0,180.0,0.0,-5.0,215.0,0.0,2778.2613,50.4,2,0.5
17,DC,DC,1796.524,495.0,0.0,0.0,180.0,0.0,-5.0,150.0,0.0,2616.524,51.9,4,0.9375
17,RR,RR,1504.4726,117.0,0.0,0.0,110.0,-10.0,-5.0,75.0,0.0,1791.4726,77.6,6,0.625
17,PBKS,PBKS,1238.6907,384.0,0.0,0.0,180.0,0.0,-5.0,105.0,0.0,1902.6907,46.4,5,0.5
17,SRH,SRH,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,330.0,0.0,325.0,61.9,1,0.875
9,MI,MI,515.9711,663.0,0.0,0.0,180.0,0.0,-5.0,90.0,0.0,1443.9711,1.58,6,0.75
9,CSK,CSK,2100.2144,264.0,0.0,0.0,140.0,-10.0,-5.0,135.0,0.0,2624.2144,70.6,4,0.75
9,RCB,RCB,722.2491,798.0,0.0,0.0,240.0,0.0,-5.0,40.0,0.0,1795.2491,4.52,8,0.625
9,KKR,KKR,1584.421,588.0,0.0,0.0,200.0,0.0,-5.0,55.0,0.0,2422.421,49.9,7,0.5
9,DC,DC,2184.2289,585.0,0.0,0.0,220.0,0.0,-5.0,245.0,0.0,3229.2289,54.5,1,0.8125
9,RR,RR,1504.6807,147.0,0.0,0.0,100.0,-10.0,-5.0,105.0,0.0,1841.6807,71.0,5,0.6875
9,PBKS,PBKS,1567.3915,540.0,0.0,0.0,220.0,0.0,-5.0,150.0,0.0,2472.3915,42.0,3,0.5
9,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,300.0,0.0,285.0,70.1,2,0.75
8,MI,MI,515.9711,663.0,0.0,0.0,180.0,0.0,-5.0,90.0,0.0,1443.9711,1.58,6,0.75
8,CSK,CSK,2100.2144,264.0,0.0,0.0,140.0,-10.0,-5.0,135.0,0.0,2624.2144,70.6,4,0.75
8,RCB,RCB,722.2491,798.0,0.0,0.0,240.0,0.0,-5.0,40.0,0.0,1795.2491,4.52,8,0.625
8,KKR,KKR,1584.421,588.0,0.0,0.0,200.0,0.0,-5.0,55.0,0.0,2422.421,49.9,7,0.5
8,DC,DC,2184.2289,585.0,0.0,0.0,220.0,0.0,-5.0,245.0,0.0,3229.2289,54.5,1,0.8125
8,RR,RR,1504.6807,147.0,0.0,0.0,100.0,-10.0,-5.0,105.0,0.0,1841.6807,71.0,5,0.6875
8,PBKS,PBKS,1567.3915,540.0,0.0,0.0,220.0,0.0,-5.0,150.0,0.0,2472.3915,42.0,3,0.5
8,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,300.0,0.0,285.0,70.1,2,0.75
19,MI,MI,615.2827,861.0,0.0,0.0,220.0,0.0,-5.0,90.0,0.0,1781.2827,1.51,6,0.8125
19,CSK,CSK,777.9772,72.0,0.0,0.0,60.0,-10.0,-5.0,150.0,0.0,1044.9772,71.5,4,0.6875
19,RCB,RCB,426.5722,576.0,0.0,0.0,180.0,0.0,-5.0,165.0,0.0,1342.5722,0.49,3,0.625
19,KKR,KKR,1213.3897,486.0,0.0,0.0,180.0,0.0,15.0,105.0,0.0,1999.3897,40.2,5,1.0
19,DC,DC,2295.5163,615.0,0.0,0.0,210.0,0.0,-5.0,40.0,0.0,3155.5163,53.2,7,0.9375
19,RR,RR,2550.2521,342.0,0.0,0.0,150.0,-10.0,-5.0,330.0,0.0,3357.2521,69.2,1,0.8125
19,PBKS,PBKS,988.747,384.0,0.0,0.0,130.0,0.0,15.0,215.0,0.0,1732.747,34.6,2,0.875
19,SRH,SRH,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,0.0,40.0,62.2,8,1.0
18,MI,MI,615.2827,861.0,0.0,0.0,220.0,0.0,-5.0,90.0,0.0,1781.2827,1.51,6,0.8125
18,CSK,CSK,777.9772,72.0,0.0,0.0,60.0,-10.0,-5.0,150.0,0.0,1044.9772,71.5,4,0.6875
18,RCB,RCB,426.5722,576.0,0.0,0.0,180.0,0.0,-5.0,165.0,0.0,1342.5722,0.49,3,0.625
18,KKR,KKR,1213.3897,486.0,0.0,0.0,180.0,0.0,15.0,105.0,0.0,1999.3897,40.2,5,1.0
18,DC,DC,2295.5163,615.0,0.0,0.0,210.0,0.0,-5.0,40.0,0.0,3155.5163,53.2,7,0.9375
18,RR,RR,2550.2521,342.0,0.0,0.0,150.0,-10.0,-5.0,330.0,0.0,3357.2521,69.2,1,0.8125
18,PBKS,PBKS,988.747,384.0,0.0,0.0,130.0,0.0,15.0,215.0,0.0,1732.747,34.6,2,0.875
18,SRH,SRH,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,0.0,40.0,62.2,8,1.0
10,MI,MI,590.2857,771.0,0.0,0.0,200.0,0.0,-5.0,90.0,0.0,1646.2857,2.42,5,0.8125
10,CSK,CSK,2459.0584,318.0,0.0,0.0,150.0,-10.0,-5.0,135.0,0.0,3047.0584,71.5,4,0.8125
10,RCB,RCB,571.868,759.0,0.0,0.0,220.0,0.0,-5.0,40.0,0.0,1585.868,0.55,8,0.9375
10,KKR,KKR,1786.4597,669.0,0.0,0.0,200.0,0.0,-5.0,245.0,0.0,2895.4597,51.4,1,0.5
10,DC,DC,1800.4707,561.0,0.0,0.0,210.0,0.0,15.0,90.0,0.0,2676.4707,48.2,6,1.0
10,RR,RR,1431.7661,165.0,0.0,0.0,110.0,-10.0,-5.0,135.0,0.0,1826.7661,72.4,3,0.3125
10,PBKS,PBKS,1844.0425,624.0,0.0,0.0,230.0,0.0,15.0,55.0,0.0,2768.0425,48.7,7,1.0
10,SRH,SRH,129.4545,87.0,0.0,0.0,20.0,0.0,-5.0,330.0,0.0,561.4545,52.9,2,0.75
9,MI,MI,590.2857,771.0,0.0,0.0,200.0,0.0,-5.0,90.0,0.0,1646.2857,2.42,5,0.8125
9,CSK,CSK,2459.0584,318.0,0.0,0.0,150.0,-10.0,-5.0,135.0,0.0,3047.0584,71.5,4,0.8125
9,RCB,RCB,571.868,759.0,0.0,0.0,220.0,0.0,-5.0,40.0,0.0,1585.868,0.55,8,0.9375
9,KKR,KKR,1786.4597,669.0,0.0,0.0,200.0,0.0,-5.0,245.0,0.0,2895.4597,51.4,1,0.5
9,DC,DC,1800.4707,561.0,0.0,0.0,210.0,0.0,15.0,90.0,0.0,2676.4707,48.2,6,1.0
9,RR,RR,1431.7661,165.0,0.0,0.0,110.0,-10.0,-5.0,135.0,0.0,1826.7661,72.4,3,0.3125
9,PBKS,PBKS,1844.0425,624.0,0.0,0.0,230.0,0.0,15.0,55.0,0.0,2768.0425,48.7,7,1.0
9,SRH,SRH,129.4545,87.0,0.0,0.0,20.0,0.0,-5.0,330.0,0.0,561.4545,52.9,2,0.75
20,MI,MI,581.8109,681.0,0.0,0.0,200.0,0.0,-5.0,25.0,0.0,1482.8109,0.69,8,0.8125
20,CSK,CSK,2543.1368,240.0,0.0,0.0,130.0,-10.0,-5.0,330.0,0.0,3228.1368,75.6,1,0.75
20,RCB,RCB,520.9512,756.0,0.0,0.0,200.0,0.0,-5.0,165.0,0.0,1636.9512,2.54,3,0.625
20,KKR,KKR,1745.3482,615.0,0.0,0.0,210.0,0.0,-5.0,55.0,0.0,2620.3482,38.6,7,0.5
20,DC,DC,1670.5072,522.0,0.0,0.0,190.0,0.0,15.0,150.0,0.0,2547.5072,52.0,4,1.0
20,RR,RR,2495.9782,408.0,0.0,0.0,170.0,0.0,-5.0,75.0,0.0,3143.9782,63.4,6,0.6875
20,PBKS,PBKS,1942.1081,546.0,0.0,0.0,200.0,0.0,15.0,215.0,0.0,2918.1081,54.0,2,1.0
20,SRH,SRH,118.1667,48.0,0.0,0.0,10.0,0.0,-5.0,105.0,0.0,276.1667,51.7,5,0.875
19,MI,MI,581.8109,681.0,0.0,0.0,200.0,0.0,-5.0,25.0,0.0,1482.8109,0.69,8,0.8125
